Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00     300/300         std::vector<std::unique_ptr<AntT, std::default_delete<AntT> >, std::allocator<std::unique_ptr<AntT, std::default_delete<AntT> > > >::operator[](unsigned long) [126]
                0.00    0.00     235/446         std::vector<Position, std::allocator<Position> >::back() [119]
                0.00    0.00     123/12009       Position::operator==(Position const&) const [68]
                0.00    0.00     123/1608133     std::vector<Position, std::allocator<Position> >::size() const [29]
                0.00    0.00     112/4020        std::vector<std::vector<Position, std::allocator<Position> >, std::allocator<std::vector<Position, std::allocator<Position> > > >::operator[](unsigned long) [109]
                0.00    0.00     112/309069      std::vector<Position, std::allocator<Position> >::push_back(Position const&) [38]
                0.00    0.00     112/320856      GraphT::distance(Position const&, Position const&) [37]
                0.00    0.00     100/100         GraphT::updateTdiValues(std::vector<Position, std::allocator<Position> > const&) [132]
                0.00    0.00      12/578129      Position::Position(int, int) [32]
                0.00    0.00      11/11807       std::vector<Position, std::allocator<Position> >::vector() [89]
                0.00    0.00      11/11853       std::vector<Position, std::allocator<Position> >::~vector() [73]
                0.00    0.00      11/111         std::vector<Position, std::allocator<Position> >::push_back(Position&&) [130]
                0.00    0.00      11/2681762     std::vector<double, std::allocator<double> >::operator[](unsigned long) [28]
                0.00    0.00      10/10          std::unique_ptr<AntT, std::default_delete<AntT> >& std::vector<std::unique_ptr<AntT, std::default_delete<AntT> >, std::allocator<std::unique_ptr<AntT, std::default_delete<AntT> > > >::emplace_back<std::unique_ptr<AntT, std::default_delete<AntT> > >(std::unique_ptr<AntT, std::default_delete<AntT> >&&) [214]
                0.00    0.00      10/20          std::unique_ptr<AntT, std::default_delete<AntT> >::~unique_ptr() [169]
                0.00    0.00      10/10          std::vector<std::vector<Position, std::allocator<Position> >, std::allocator<std::vector<Position, std::allocator<Position> > > >::push_back(std::vector<Position, std::allocator<Position> >&&) [213]
                0.00    0.00       1/2           std::vector<std::vector<Position, std::allocator<Position> >, std::allocator<std::vector<Position, std::allocator<Position> > > >::vector() [271]
                0.00    0.00       1/11787       std::vector<double, std::allocator<double> >::vector(unsigned long, std::allocator<double> const&) [94]
                0.00    0.00       1/35404       std::__new_allocator<double>::~__new_allocator() [58]
                0.00    0.00       1/1           std::vector<std::unique_ptr<AntT, std::default_delete<AntT> >, std::allocator<std::unique_ptr<AntT, std::default_delete<AntT> > > >::vector() [372]
                0.00    0.00       1/1           std::vector<std::unique_ptr<AntT, std::default_delete<AntT> >, std::allocator<std::unique_ptr<AntT, std::default_delete<AntT> > > >::reserve(unsigned long) [371]
                0.00    0.00       1/323320      std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::operator[](unsigned long) [36]
                0.00    0.00       1/1           std::vector<std::unique_ptr<AntT, std::default_delete<AntT> >, std::allocator<std::unique_ptr<AntT, std::default_delete<AntT> > > >::~vector() [373]
                0.00    0.00       1/11808       std::vector<double, std::allocator<double> >::~vector() [85]
                0.00    0.00       1/4           std::vector<std::vector<Position, std::allocator<Position> >, std::allocator<std::vector<Position, std::allocator<Position> > > >::~vector() [245]
                0.00    0.00       1/1           GraphT::~GraphT() [274]
-----------------------------------------------
                2.24    3.26  565728/565728      AntT::nextPosition(Position const&) [3]
[2]     70.7    2.24    3.26  565728         AntT::isAllowed(Position const&, Position const&) [2]
                1.00    0.93 1378064620/1378064717     std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::operator[](unsigned long) [5]
                0.34    0.27 689023568/689023665     std::vector<char, std::allocator<char> >::operator[](unsigned long) [8]
                0.47    0.00 689067204/2067131921     std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::size() const [7]
                0.27    0.00 689041052/1378064737     std::vector<char, std::allocator<char> >::size() const [9]
                0.00    0.00  358393/358393      double const& std::max<double>(double const&, double const&) [34]
-----------------------------------------------
                0.00    5.50   11786/11786       AntT::findSolution() [4]
[3]     70.7    0.00    5.50   11786         AntT::nextPosition(Position const&) [3]
                2.24    3.26  565728/565728      AntT::isAllowed(Position const&, Position const&) [2]
                0.00    0.00 2656024/2681762     std::vector<double, std::allocator<double> >::operator[](unsigned long) [28]
                0.00    0.00  903199/954687      std::vector<Position, std::allocator<Position> >::operator[](unsigned long) [30]
                0.00    0.00  757342/3439545     std::vector<double, std::allocator<double> >::size() const [27]
                0.00    0.00  577514/578129      Position::Position(int, int) [32]
                0.00    0.00  320743/1608133     std::vector<Position, std::allocator<Position> >::size() const [29]
                0.00    0.00  297171/309069      std::vector<Position, std::allocator<Position> >::push_back(Position const&) [38]
                0.00    0.00  297171/320856      GraphT::distance(Position const&, Position const&) [37]
                0.00    0.00  297171/323320      std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::operator[](unsigned long) [36]
                0.00    0.00   11786/11807       std::vector<Position, std::allocator<Position> >::vector() [89]
                0.00    0.00   11786/12232       std::vector<Position, std::allocator<Position> >::empty() const [67]
                0.00    0.00   11786/35404       std::__new_allocator<double>::~__new_allocator() [58]
                0.00    0.00   11786/11787       std::vector<double, std::allocator<double> >::vector(unsigned long, std::allocator<double> const&) [94]
                0.00    0.00   11786/11786       std::uniform_real_distribution<double>::uniform_real_distribution(double, double) [102]
                0.00    0.00   11786/11786       double std::uniform_real_distribution<double>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [103]
                0.00    0.00   11786/11853       std::vector<Position, std::allocator<Position> >::~vector() [73]
                0.00    0.00   11786/11808       std::vector<double, std::allocator<double> >::~vector() [85]
                0.00    0.00     100/446         std::vector<Position, std::allocator<Position> >::back() [119]
-----------------------------------------------
                0.00    5.50     100/100         main [1]
[4]     70.7    0.00    5.50     100         AntT::findSolution() [4]
                0.00    5.50   11786/11786       AntT::nextPosition(Position const&) [3]
                0.00    0.00   47244/954687      std::vector<Position, std::allocator<Position> >::operator[](unsigned long) [30]
                0.00    0.00   23572/1608133     std::vector<Position, std::allocator<Position> >::size() const [29]
                0.00    0.00   11886/12009       Position::operator==(Position const&) const [68]
                0.00    0.00   11786/309069      std::vector<Position, std::allocator<Position> >::push_back(Position const&) [38]
                0.00    0.00   11786/320856      GraphT::distance(Position const&, Position const&) [37]
                0.00    0.00     200/578129      Position::Position(int, int) [32]
                0.00    0.00     100/111         std::vector<Position, std::allocator<Position> >::push_back(Position&&) [130]
-----------------------------------------------
                0.00    0.00      97/1378064717     GraphT::generateGraphT(int) [12]
                1.00    0.93 1378064620/1378064717     AntT::isAllowed(Position const&, Position const&) [2]
[5]     24.8    1.00    0.93 1378064717         std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::operator[](unsigned long) [5]
                0.93    0.00 1378064717/2067131921     std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::size() const [7]
-----------------------------------------------
                                                 <spontaneous>
[6]     24.6    1.91    0.00                 _init [6]
-----------------------------------------------
                0.47    0.00 689067204/2067131921     AntT::isAllowed(Position const&, Position const&) [2]
                0.93    0.00 1378064717/2067131921     std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::operator[](unsigned long) [5]
[7]     18.0    1.40    0.00 2067131921         std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::size() const [7]
-----------------------------------------------
                0.00    0.00      97/689023665     GraphT::generateGraphT(int) [12]
                0.34    0.27 689023568/689023665     AntT::isAllowed(Position const&, Position const&) [2]
[8]      7.7    0.34    0.27 689023665         std::vector<char, std::allocator<char> >::operator[](unsigned long) [8]
                0.27    0.00 689023665/1378064737     std::vector<char, std::allocator<char> >::size() const [9]
-----------------------------------------------
                0.00    0.00      20/1378064737     std::vector<char, std::allocator<char> >::vector(std::vector<char, std::allocator<char> > const&) [17]
                0.27    0.00 689023665/1378064737     std::vector<char, std::allocator<char> >::operator[](unsigned long) [8]
                0.27    0.00 689041052/1378064737     AntT::isAllowed(Position const&, Position const&) [2]
[9]      6.8    0.53    0.00 1378064737         std::vector<char, std::allocator<char> >::size() const [9]
-----------------------------------------------
                0.02    0.00      10/110         AntT::AntT(GraphT*, int, double, double) [15]
                0.20    0.00     100/110         AntT::restartPath() [11]
[10]     2.9    0.23    0.00     110         std::vector<Position, std::allocator<Position> >::clear() [10]
                0.00    0.00     110/110         std::vector<Position, std::allocator<Position> >::_M_erase_at_end(Position*) [131]
-----------------------------------------------
                0.00    0.20     100/100         main [1]
[11]     2.6    0.00    0.20     100         AntT::restartPath() [11]
                0.20    0.00     100/110         std::vector<Position, std::allocator<Position> >::clear() [10]
-----------------------------------------------
                0.00    0.14       1/1           GraphT::GraphT(int) [13]
[12]     1.8    0.00    0.14       1         GraphT::generateGraphT(int) [12]
                0.14    0.00       1/1           std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::end() [14]
                0.00    0.00      97/1378064717     std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::operator[](unsigned long) [5]
                0.00    0.00      97/689023665     std::vector<char, std::allocator<char> >::operator[](unsigned long) [8]
                0.00    0.00       1/1           std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::vector(unsigned long, std::vector<char, std::allocator<char> > const&, std::allocator<std::vector<char, std::allocator<char> > > const&) [20]
                0.00    0.00       1/1           std::vector<char, std::allocator<char> >::vector(unsigned long, char const&, std::allocator<char> const&) [383]
                0.00    0.00       1/1           std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::operator=(std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >&&) [360]
                0.00    0.00       1/3           std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::~vector() [255]
                0.00    0.00       1/21          std::vector<char, std::allocator<char> >::~vector() [161]
                0.00    0.00       1/43          std::__new_allocator<char>::~__new_allocator() [134]
                0.00    0.00       1/6           std::__new_allocator<std::vector<char, std::allocator<char> > >::~__new_allocator() [231]
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::vector(unsigned long, double const&, std::allocator<double> const&) [385]
                0.00    0.00       1/1           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::vector(unsigned long, std::vector<double, std::allocator<double> > const&, std::allocator<std::vector<double, std::allocator<double> > > const&) [366]
                0.00    0.00       1/1           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::operator=(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&&) [368]
                0.00    0.00       1/11808       std::vector<double, std::allocator<double> >::~vector() [85]
                0.00    0.00       1/3           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::~vector() [256]
                0.00    0.00       1/35404       std::__new_allocator<double>::~__new_allocator() [58]
                0.00    0.00       1/6           std::__new_allocator<std::vector<double, std::allocator<double> > >::~__new_allocator() [232]
                0.00    0.00       1/578129      Position::Position(int, int) [32]
                0.00    0.00       1/1           std::vector<Position, std::allocator<Position> >::vector(unsigned long, Position const&, std::allocator<Position> const&) [348]
                0.00    0.00       1/1           std::vector<std::vector<Position, std::allocator<Position> >, std::allocator<std::vector<Position, std::allocator<Position> > > >::vector(unsigned long, std::vector<Position, std::allocator<Position> > const&, std::allocator<std::vector<Position, std::allocator<Position> > > const&) [353]
                0.00    0.00       1/1           std::vector<std::vector<Position, std::allocator<Position> >, std::allocator<std::vector<Position, std::allocator<Position> > > >::operator=(std::vector<std::vector<Position, std::allocator<Position> >, std::allocator<std::vector<Position, std::allocator<Position> > > >&&) [354]
                0.00    0.00       1/4           std::vector<std::vector<Position, std::allocator<Position> >, std::allocator<std::vector<Position, std::allocator<Position> > > >::~vector() [245]
                0.00    0.00       1/11853       std::vector<Position, std::allocator<Position> >::~vector() [73]
                0.00    0.00       1/11875       std::__new_allocator<Position>::~__new_allocator() [70]
                0.00    0.00       1/7           std::__new_allocator<std::vector<Position, std::allocator<Position> > >::~__new_allocator() [221]
                0.00    0.00       1/1           std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::vector(std::initializer_list<std::pair<int, int> >, std::allocator<std::pair<int, int> > const&) [378]
                0.00    0.00       1/3           std::__new_allocator<std::pair<int, int> >::~__new_allocator() [254]
                0.00    0.00       1/1           std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::begin() [377]
                0.00    0.00       1/1           std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::~vector() [379]
-----------------------------------------------
                0.00    0.14       1/1           main [1]
[13]     1.8    0.00    0.14       1         GraphT::GraphT(int) [13]
                0.00    0.14       1/1           GraphT::generateGraphT(int) [12]
                0.00    0.00       1/1           std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::vector() [359]
                0.00    0.00       1/1           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::vector() [367]
                0.00    0.00       1/2           std::vector<std::vector<Position, std::allocator<Position> >, std::allocator<std::vector<Position, std::allocator<Position> > > >::vector() [271]
                0.00    0.00       1/1           GraphT::restartTdiValues() [273]
-----------------------------------------------
                0.14    0.00       1/1           GraphT::generateGraphT(int) [12]
[14]     1.8    0.14    0.00       1         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::end() [14]
-----------------------------------------------
                0.00    0.02      10/10          std::__detail::_MakeUniq<AntT>::__single_object std::make_unique<AntT, GraphT*, int&, double&, double&>(GraphT*&&, int&, double&, double&) [16]
[15]     0.3    0.00    0.02      10         AntT::AntT(GraphT*, int, double, double) [15]
                0.02    0.00      10/110         std::vector<Position, std::allocator<Position> >::clear() [10]
                0.00    0.00      10/11807       std::vector<Position, std::allocator<Position> >::vector() [89]
-----------------------------------------------
                0.00    0.02      10/10          main [1]
[16]     0.3    0.00    0.02      10         std::__detail::_MakeUniq<AntT>::__single_object std::make_unique<AntT, GraphT*, int&, double&, double&>(GraphT*&&, int&, double&, double&) [16]
                0.00    0.02      10/10          AntT::AntT(GraphT*, int, double, double) [15]
                0.00    0.00      10/10          std::unique_ptr<AntT, std::default_delete<AntT> >::unique_ptr<std::default_delete<AntT>, void>(AntT*) [199]
-----------------------------------------------
                0.00    0.00      20/20          void std::_Construct<std::vector<char, std::allocator<char> >, std::vector<char, std::allocator<char> > const&>(std::vector<char, std::allocator<char> >*, std::vector<char, std::allocator<char> > const&) [18]
[17]     0.0    0.00    0.00      20         std::vector<char, std::allocator<char> >::vector(std::vector<char, std::allocator<char> > const&) [17]
                0.00    0.00      20/1378064737     std::vector<char, std::allocator<char> >::size() const [9]
                0.00    0.00      20/20          std::_Vector_base<char, std::allocator<char> >::_M_get_Tp_allocator() const [163]
                0.00    0.00      20/43          std::__new_allocator<char>::~__new_allocator() [134]
                0.00    0.00      20/21          std::_Vector_base<char, std::allocator<char> >::_Vector_base(unsigned long, std::allocator<char> const&) [156]
                0.00    0.00      20/42          std::_Vector_base<char, std::allocator<char> >::_M_get_Tp_allocator() [135]
                0.00    0.00      20/20          std::vector<char, std::allocator<char> >::end() const [165]
                0.00    0.00      20/20          std::vector<char, std::allocator<char> >::begin() const [166]
                0.00    0.00      20/20          char* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >, char*, char>(__gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >, char*, std::allocator<char>&) [180]
-----------------------------------------------
                0.00    0.00      20/20          std::vector<char, std::allocator<char> >* std::__do_uninit_fill_n<std::vector<char, std::allocator<char> >*, unsigned long, std::vector<char, std::allocator<char> > >(std::vector<char, std::allocator<char> >*, unsigned long, std::vector<char, std::allocator<char> > const&) [21]
[18]     0.0    0.00    0.00      20         void std::_Construct<std::vector<char, std::allocator<char> >, std::vector<char, std::allocator<char> > const&>(std::vector<char, std::allocator<char> >*, std::vector<char, std::allocator<char> > const&) [18]
                0.00    0.00      20/20          std::vector<char, std::allocator<char> >::vector(std::vector<char, std::allocator<char> > const&) [17]
                0.00    0.00      20/732368      operator new(unsigned long, void*) [31]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::vector(unsigned long, std::vector<char, std::allocator<char> > const&, std::allocator<std::vector<char, std::allocator<char> > > const&) [20]
[19]     0.0    0.00    0.00       1         std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_M_fill_initialize(unsigned long, std::vector<char, std::allocator<char> > const&) [19]
                0.00    0.00       1/1           std::vector<char, std::allocator<char> >* std::__uninitialized_fill_n_a<std::vector<char, std::allocator<char> >*, unsigned long, std::vector<char, std::allocator<char> >, std::vector<char, std::allocator<char> > >(std::vector<char, std::allocator<char> >*, unsigned long, std::vector<char, std::allocator<char> > const&, std::allocator<std::vector<char, std::allocator<char> > >&) [23]
                0.00    0.00       1/6           std::_Vector_base<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_M_get_Tp_allocator() [226]
-----------------------------------------------
                0.00    0.00       1/1           GraphT::generateGraphT(int) [12]
[20]     0.0    0.00    0.00       1         std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::vector(unsigned long, std::vector<char, std::allocator<char> > const&, std::allocator<std::vector<char, std::allocator<char> > > const&) [20]
                0.00    0.00       1/1           std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_M_fill_initialize(unsigned long, std::vector<char, std::allocator<char> > const&) [19]
                0.00    0.00       1/1           std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<char, std::allocator<char> > > const&) [357]
                0.00    0.00       1/1           std::_Vector_base<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_Vector_base(unsigned long, std::allocator<std::vector<char, std::allocator<char> > > const&) [308]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<char, std::allocator<char> >* std::uninitialized_fill_n<std::vector<char, std::allocator<char> >*, unsigned long, std::vector<char, std::allocator<char> > >(std::vector<char, std::allocator<char> >*, unsigned long, std::vector<char, std::allocator<char> > const&) [22]
[21]     0.0    0.00    0.00       1         std::vector<char, std::allocator<char> >* std::__do_uninit_fill_n<std::vector<char, std::allocator<char> >*, unsigned long, std::vector<char, std::allocator<char> > >(std::vector<char, std::allocator<char> >*, unsigned long, std::vector<char, std::allocator<char> > const&) [21]
                0.00    0.00      20/20          void std::_Construct<std::vector<char, std::allocator<char> >, std::vector<char, std::allocator<char> > const&>(std::vector<char, std::allocator<char> >*, std::vector<char, std::allocator<char> > const&) [18]
                0.00    0.00       1/1           std::_UninitDestroyGuard<std::vector<char, std::allocator<char> >*, void>::_UninitDestroyGuard(std::vector<char, std::allocator<char> >*&) [336]
                0.00    0.00       1/1           std::_UninitDestroyGuard<std::vector<char, std::allocator<char> >*, void>::release() [335]
                0.00    0.00       1/1           std::_UninitDestroyGuard<std::vector<char, std::allocator<char> >*, void>::~_UninitDestroyGuard() [337]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<char, std::allocator<char> >* std::__uninitialized_fill_n_a<std::vector<char, std::allocator<char> >*, unsigned long, std::vector<char, std::allocator<char> >, std::vector<char, std::allocator<char> > >(std::vector<char, std::allocator<char> >*, unsigned long, std::vector<char, std::allocator<char> > const&, std::allocator<std::vector<char, std::allocator<char> > >&) [23]
[22]     0.0    0.00    0.00       1         std::vector<char, std::allocator<char> >* std::uninitialized_fill_n<std::vector<char, std::allocator<char> >*, unsigned long, std::vector<char, std::allocator<char> > >(std::vector<char, std::allocator<char> >*, unsigned long, std::vector<char, std::allocator<char> > const&) [22]
                0.00    0.00       1/1           std::vector<char, std::allocator<char> >* std::__do_uninit_fill_n<std::vector<char, std::allocator<char> >*, unsigned long, std::vector<char, std::allocator<char> > >(std::vector<char, std::allocator<char> >*, unsigned long, std::vector<char, std::allocator<char> > const&) [21]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_M_fill_initialize(unsigned long, std::vector<char, std::allocator<char> > const&) [19]
[23]     0.0    0.00    0.00       1         std::vector<char, std::allocator<char> >* std::__uninitialized_fill_n_a<std::vector<char, std::allocator<char> >*, unsigned long, std::vector<char, std::allocator<char> >, std::vector<char, std::allocator<char> > >(std::vector<char, std::allocator<char> >*, unsigned long, std::vector<char, std::allocator<char> > const&, std::allocator<std::vector<char, std::allocator<char> > >&) [23]
                0.00    0.00       1/1           std::vector<char, std::allocator<char> >* std::uninitialized_fill_n<std::vector<char, std::allocator<char> >*, unsigned long, std::vector<char, std::allocator<char> > >(std::vector<char, std::allocator<char> >*, unsigned long, std::vector<char, std::allocator<char> > const&) [22]
-----------------------------------------------
                0.00    0.00      20/3439545     std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [171]
                0.00    0.00     421/3439545     GraphT::restartTdiValues() [273]
                0.00    0.00  757342/3439545     AntT::nextPosition(Position const&) [3]
                0.00    0.00 2681762/3439545     std::vector<double, std::allocator<double> >::operator[](unsigned long) [28]
[27]     0.0    0.00    0.00 3439545         std::vector<double, std::allocator<double> >::size() const [27]
-----------------------------------------------
                0.00    0.00      11/2681762     main [1]
                0.00    0.00     401/2681762     GraphT::restartTdiValues() [273]
                0.00    0.00   25326/2681762     GraphT::updateTdiValues(std::vector<Position, std::allocator<Position> > const&) [132]
                0.00    0.00 2656024/2681762     AntT::nextPosition(Position const&) [3]
[28]     0.0    0.00    0.00 2681762         std::vector<double, std::allocator<double> >::operator[](unsigned long) [28]
                0.00    0.00 2681762/3439545     std::vector<double, std::allocator<double> >::size() const [27]
-----------------------------------------------
                0.00    0.00      20/1608133     std::vector<Position, std::allocator<Position> >::vector(std::vector<Position, std::allocator<Position> > const&) [170]
                0.00    0.00     123/1608133     main [1]
                0.00    0.00     200/1608133     GraphT::updateTdiValues(std::vector<Position, std::allocator<Position> > const&) [132]
                0.00    0.00   23572/1608133     AntT::findSolution() [4]
                0.00    0.00   23572/1608133     std::vector<Position, std::allocator<Position> >::operator[](unsigned long) const [61]
                0.00    0.00  285216/1608133     std::vector<Position, std::allocator<Position> >::_M_check_len(unsigned long, char const*) const [50]
                0.00    0.00  320743/1608133     AntT::nextPosition(Position const&) [3]
                0.00    0.00  954687/1608133     std::vector<Position, std::allocator<Position> >::operator[](unsigned long) [30]
[29]     0.0    0.00    0.00 1608133         std::vector<Position, std::allocator<Position> >::size() const [29]
-----------------------------------------------
                0.00    0.00     336/954687      main [1]
                0.00    0.00     400/954687      GraphT::restartTdiValues() [273]
                0.00    0.00    3508/954687      GraphT::updateTdiValues(std::vector<Position, std::allocator<Position> > const&) [132]
                0.00    0.00   47244/954687      AntT::findSolution() [4]
                0.00    0.00  903199/954687      AntT::nextPosition(Position const&) [3]
[30]     0.0    0.00    0.00  954687         std::vector<Position, std::allocator<Position> >::operator[](unsigned long) [30]
                0.00    0.00  954687/1608133     std::vector<Position, std::allocator<Position> >::size() const [29]
-----------------------------------------------
                0.00    0.00       5/732368      std::vector<Position, std::allocator<Position> >& std::vector<std::vector<Position, std::allocator<Position> >, std::allocator<std::vector<Position, std::allocator<Position> > > >::emplace_back<std::vector<Position, std::allocator<Position> > >(std::vector<Position, std::allocator<Position> >&&) [212]
                0.00    0.00       5/732368      void std::vector<std::vector<Position, std::allocator<Position> >, std::allocator<std::vector<Position, std::allocator<Position> > > >::_M_realloc_append<std::vector<Position, std::allocator<Position> > >(std::vector<Position, std::allocator<Position> >&&) [239]
                0.00    0.00      10/732368      std::unique_ptr<AntT, std::default_delete<AntT> >& std::vector<std::unique_ptr<AntT, std::default_delete<AntT> >, std::allocator<std::unique_ptr<AntT, std::default_delete<AntT> > > >::emplace_back<std::unique_ptr<AntT, std::default_delete<AntT> > >(std::unique_ptr<AntT, std::default_delete<AntT> >&&) [214]
                0.00    0.00      15/732368      void std::__relocate_object_a<std::vector<Position, std::allocator<Position> >, std::vector<Position, std::allocator<Position> >, std::allocator<std::vector<Position, std::allocator<Position> > > >(std::vector<Position, std::allocator<Position> >*, std::vector<Position, std::allocator<Position> >*, std::allocator<std::vector<Position, std::allocator<Position> > >&) [184]
                0.00    0.00      20/732368      void std::_Construct<std::vector<char, std::allocator<char> >, std::vector<char, std::allocator<char> > const&>(std::vector<char, std::allocator<char> >*, std::vector<char, std::allocator<char> > const&) [18]
                0.00    0.00      20/732368      void std::_Construct<double, double const&>(double*, double const&) [175]
                0.00    0.00      20/732368      void std::_Construct<std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > const&>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > const&) [174]
                0.00    0.00      20/732368      void std::_Construct<Position, Position const&>(Position*, Position const&) [172]
                0.00    0.00      20/732368      void std::_Construct<std::vector<Position, std::allocator<Position> >, std::vector<Position, std::allocator<Position> > const&>(std::vector<Position, std::allocator<Position> >*, std::vector<Position, std::allocator<Position> > const&) [173]
                0.00    0.00      21/732368      void std::vector<Position, std::allocator<Position> >::_M_realloc_append<Position>(Position&&) [160]
                0.00    0.00      90/732368      Position& std::vector<Position, std::allocator<Position> >::emplace_back<Position>(Position&&) [129]
                0.00    0.00      97/732368      void std::_Construct<std::pair<int, int>, std::pair<int, int> const&>(std::pair<int, int>*, std::pair<int, int> const&) [133]
                0.00    0.00   11787/732368      void std::_Construct<double>(double*) [95]
                0.00    0.00   71283/732368      void std::vector<Position, std::allocator<Position> >::_M_realloc_append<Position const&>(Position const&) [57]
                0.00    0.00  237786/732368      std::vector<Position, std::allocator<Position> >::push_back(Position const&) [38]
                0.00    0.00  411169/732368      void std::__relocate_object_a<Position, Position, std::allocator<Position> >(Position*, Position*, std::allocator<Position>&) [33]
[31]     0.0    0.00    0.00  732368         operator new(unsigned long, void*) [31]
-----------------------------------------------
                0.00    0.00       1/578129      GraphT::generateGraphT(int) [12]
                0.00    0.00      12/578129      main [1]
                0.00    0.00     200/578129      AntT::findSolution() [4]
                0.00    0.00     402/578129      GraphT::restartTdiValues() [273]
                0.00    0.00  577514/578129      AntT::nextPosition(Position const&) [3]
[32]     0.0    0.00    0.00  578129         Position::Position(int, int) [32]
-----------------------------------------------
                0.00    0.00  411169/411169      Position* std::__relocate_a_1<Position*, Position*, std::allocator<Position> >(Position*, Position*, Position*, std::allocator<Position>&) [56]
[33]     0.0    0.00    0.00  411169         void std::__relocate_object_a<Position, Position, std::allocator<Position> >(Position*, Position*, std::allocator<Position>&) [33]
                0.00    0.00  411169/732368      operator new(unsigned long, void*) [31]
-----------------------------------------------
                0.00    0.00  358393/358393      AntT::isAllowed(Position const&, Position const&) [2]
[34]     0.0    0.00    0.00  358393         double const& std::max<double>(double const&, double const&) [34]
-----------------------------------------------
                0.00    0.00      22/323342      GraphT::restartTdiValues() [273]
